M	5
d	9
0.3608	0.4369	0.3582	0.4416	0.2794	0.5489	0.3762	0.3985	0.3745	3
0.3613	0.4379	0.3585	0.4404	0.2798	0.5488	0.3781	0.3968	0.3733	3
0.3628	0.4392	0.3594	0.441	0.2787	0.5466	0.3768	0.3933	0.3741	3
0.3636	0.4383	0.3583	0.4393	0.2801	0.5466	0.3764	0.3949	0.3753	3
0.3637	0.4385	0.3588	0.439	0.28	0.5461	0.377	0.3962	0.3744	3
0.3621	0.4406	0.362	0.4423	0.2832	0.5471	0.3767	0.3953	0.3734	3
0.3843	0.4833	0.4177	0.3981	0.362	0.462	0.3967	0.4086	0.3615	4
0.3849	0.4812	0.4156	0.4035	0.3615	0.4604	0.3955	0.4106	0.3617	4
0.3852	0.4808	0.4155	0.3981	0.3591	0.4604	0.3955	0.4088	0.3615	4
0.3878	0.483	0.4156	0.399	0.3587	0.4624	0.3961	0.4097	0.3622	4
0.3879	0.4766	0.4156	0.3996	0.3575	0.4598	0.3998	0.4121	0.3622	4
0.3877	0.4819	0.415	0.4005	0.3576	0.4608	0.394	0.4086	0.3639	4
0.3884	0.4817	0.4147	0.4004	0.3548	0.4632	0.3942	0.411	0.3643	4
0.3891	0.4824	0.4144	0.4017	0.3556	0.4641	0.3916	0.4091	0.3613	4
0.3889	0.4809	0.4139	0.4009	0.3557	0.4651	0.3925	0.4102	0.3639	4
0.3895	0.4814	0.4135	0.3998	0.3554	0.4646	0.393	0.411	0.3644	4
0.3898	0.4833	0.4136	0.4014	0.3542	0.4635	0.3903	0.4091	0.3627	4
0.3902	0.4811	0.4122	0.4019	0.3547	0.465	0.391	0.4099	0.3638	4
0.397	0.4841	0.4165	0.4019	0.3543	0.4647	0.3907	0.4102	0.3633	4
0.3918	0.4855	0.4173	0.4024	0.3538	0.4654	0.3914	0.4098	0.3632	4
0.3921	0.4804	0.4156	0.4031	0.3553	0.4672	0.391	0.4102	0.3631	4
0.3922	0.481	0.414	0.4022	0.3551	0.4662	0.3916	0.4114	0.3659	4
0.3925	0.4798	0.4134	0.401	0.3544	0.4707	0.3939	0.41	0.3639	4
0.3936	0.4795	0.4144	0.4028	0.3527	0.4665	0.3976	0.4126	0.3656	4
0.3928	0.4805	0.4142	0.403	0.3513	0.4682	0.392	0.4162	0.3675	4
0.3932	0.4783	0.415	0.4031	0.3514	0.4709	0.389	0.4097	0.3705	4
0.3932	0.4772	0.4125	0.4023	0.3504	0.4707	0.3875	0.4105	0.367	4
0.3934	0.4771	0.4138	0.4019	0.3492	0.4707	0.3893	0.4084	0.3664	4
0.3931	0.4758	0.4148	0.4025	0.35	0.4726	0.3885	0.4089	0.3656	4
0.3939	0.4762	0.4154	0.4042	0.3492	0.4708	0.3868	0.4103	0.3682	4
0.3952	0.4749	0.4155	0.4038	0.3479	0.4713	0.389	0.4103	0.3679	4
0.3975	0.475	0.416	0.4031	0.3482	0.4716	0.3901	0.4101	0.3678	4
0.3985	0.4769	0.4161	0.4044	0.3505	0.4737	0.3904	0.4125	0.3666	4
0.3971	0.4727	0.4196	0.406	0.3514	0.4751	0.389	0.4107	0.3671	4
0.3954	0.4717	0.4154	0.4063	0.3491	0.4719	0.3874	0.4127	0.3669	4
0.3964	0.472	0.4141	0.4017	0.3515	0.4728	0.389	0.4105	0.3665	4
0.3965	0.4722	0.4136	0.4012	0.3471	0.474	0.3893	0.4111	0.3679	4
0.396	0.4713	0.4154	0.4026	0.3494	0.4715	0.3931	0.4135	0.3686	4
0.3976	0.4724	0.4149	0.4021	0.348	0.4717	0.3874	0.4144	0.3684	4
0.3968	0.4705	0.4155	0.4018	0.3496	0.4731	0.3882	0.4115	0.3693	4
0.3962	0.4691	0.4161	0.4023	0.35	0.4733	0.389	0.4119	0.3666	4
0.3955	0.47	0.4196	0.4051	0.3482	0.4725	0.3906	0.4097	0.3702	5
0.4175	0.4571	0.392	0.4505	0.4061	0.421	0.3908	0.3982	0.3957	5
0.4141	0.4527	0.3883	0.4513	0.4059	0.4219	0.394	0.393	0.3977	5
0.4165	0.4535	0.389	0.452	0.4053	0.4195	0.3959	0.394	0.3927	5
0.4143	0.4525	0.3887	0.4508	0.4057	0.4193	0.3951	0.3946	0.3922	5
0.4142	0.4519	0.3895	0.4516	0.4044	0.4188	0.3943	0.3946	0.3935	5
0.4136	0.4502	0.3899	0.4524	0.407	0.4175	0.3953	0.3966	0.3926	5
0.4132	0.4492	0.3891	0.451	0.4062	0.4192	0.3959	0.3958	0.393	5
0.4141	0.4477	0.3907	0.4514	0.4046	0.4186	0.3955	0.3977	0.3949	5
0.4148	0.4485	0.3933	0.453	0.4074	0.4187	0.395	0.397	0.3924	5
0.414	0.4528	0.4038	0.4563	0.4097	0.4188	0.3945	0.3988	0.3935	5
0.4137	0.4502	0.404	0.4572	0.4106	0.4185	0.3953	0.3982	0.3915	5
0.4126	0.449	0.3977	0.454	0.4091	0.4211	0.3956	0.4012	0.3934	5
0.4114	0.4467	0.3963	0.4558	0.4061	0.4225	0.3946	0.4016	0.3905	5
0.4109	0.4445	0.3965	0.4553	0.4062	0.4197	0.3995	0.4022	0.3899	5
0.4103	0.4455	0.3955	0.4558	0.407	0.4204	0.3948	0.4076	0.3913	5
0.4117	0.4468	0.3958	0.4548	0.4068	0.4188	0.3937	0.4007	0.3953	5
0.4091	0.4418	0.3966	0.4569	0.4062	0.4204	0.3962	0.4012	0.3894	5
0.408	0.4416	0.3956	0.4561	0.4074	0.4185	0.3961	0.4011	0.3901	5
0.4097	0.4408	0.3938	0.4559	0.4074	0.418	0.3955	0.4025	0.3941	5
0.409	0.4415	0.3924	0.4551	0.4073	0.4175	0.3946	0.4022	0.3919	5
0.407	0.4422	0.3921	0.4544	0.4084	0.4165	0.3976	0.4027	0.3906	5
0.4055	0.4416	0.3924	0.453	0.4064	0.4147	0.397	0.4004	0.3903	5
0.4092	0.4416	0.3942	0.456	0.4073	0.4156	0.4001	0.3984	0.3893	5
0.4058	0.4464	0.3918	0.4558	0.4087	0.416	0.4012	0.4002	0.3903	5
0.406	0.4426	0.3944	0.456	0.4078	0.4163	0.4037	0.3972	0.3896	5
0.4072	0.4446	0.3978	0.4553	0.4087	0.4151	0.4062	0.3955	0.39	5
0.406	0.4449	0.4019	0.4548	0.4085	0.4177	0.4068	0.3964	0.3898	5
0.4071	0.4465	0.4038	0.4543	0.4071	0.4158	0.407	0.4004	0.3893	5
0.405	0.4431	0.4013	0.455	0.4083	0.4161	0.4056	0.396	0.389	5
0.4058	0.4436	0.3999	0.4541	0.4073	0.4152	0.4051	0.3969	0.3916	5
0.4067	0.4445	0.4004	0.4531	0.4065	0.4138	0.4023	0.3954	0.3936	5
0.4077	0.4439	0.3997	0.4518	0.4082	0.4139	0.404	0.3958	0.3919	5
0.4063	0.4446	0.3998	0.4536	0.409	0.4135	0.4037	0.3956	0.3906	5
0.4051	0.4409	0.3967	0.4511	0.4077	0.4138	0.4061	0.3964	0.3913	5
